,source,score,sentiment
1726,Unknown,6.23,1
5516,Manga,6.23,1
4571,Original,6.23,1
4275,Other,6.23,1
105,Unknown,6.23,1
5763,Original,6.23,1
10758,Manga,6.23,1
662,Card game,6.23,1
11637,Manga,6.23,1
2612,Manga,6.23,1
6436,Unknown,6.23,1
7168,4-koma manga,6.23,1
2573,Unknown,6.23,1
4976,Unknown,6.23,1
7612,Game,6.23,1
5307,Unknown,6.23,1
3405,Unknown,6.23,1
2558,Unknown,6.23,1
13645,Original,6.23,1
13805,Unknown,6.23,1
2661,Visual novel,6.23,1
9597,Original,6.23,1
8236,Novel,6.23,1
8413,Visual novel,6.24,1
146,Unknown,6.24,1
10451,Manga,6.24,1
9659,Original,6.24,1
10263,Unknown,6.24,1
13005,Original,6.24,1
6714,Original,6.24,1
1254,Unknown,6.24,1
7859,Manga,6.24,1
104,Original,6.24,1
2863,Unknown,6.24,1
13281,Original,6.24,1
5876,Unknown,6.24,1
13339,Other,6.24,1
4415,Unknown,6.24,1
11008,Unknown,6.24,1
2615,Unknown,6.24,1
6249,Game,6.24,1
3480,Unknown,6.24,1
8718,Visual novel,6.24,1
5252,Original,6.24,1
631,Unknown,6.24,1
6173,Unknown,6.24,1
7470,Novel,6.24,1
2038,Original,6.24,1
10514,Original,6.24,1
7599,Unknown,6.24,1
2407,Card game,6.24,1
11205,Visual novel,6.24,1
5386,Picture book,6.24,1
5030,Original,6.24,1
5372,Manga,6.24,1
608,Visual novel,6.24,1
10822,Manga,6.24,1
2631,Unknown,6.24,1
9887,Manga,6.24,1
5200,Unknown,6.24,1
7744,Other,6.24,1
11456,Visual novel,6.24,1
5054,Novel,6.24,1
10205,Visual novel,6.24,1
9389,Unknown,6.24,1
9318,Card game,6.24,1
3017,Unknown,6.24,1
1442,Other,6.24,1
2058,Original,6.24,1
7005,Unknown,6.24,1
7642,Unknown,6.24,1
13415,Unknown,6.24,1
2440,Original,6.24,1
2464,Original,6.25,1
8887,Unknown,6.25,1
3210,Game,6.25,1
13317,Unknown,6.25,1
2142,Original,6.25,1
13859,Unknown,6.25,1
2537,Music,6.25,1
14077,Unknown,6.25,1
5987,Unknown,6.25,1
5304,Unknown,6.25,1
7365,Unknown,6.25,1
10944,Unknown,6.25,1
13221,Original,6.25,1
5338,Unknown,6.25,1
2224,Original,6.25,1
3291,Unknown,6.25,1
12003,Original,6.25,1
801,Manga,6.25,1
9356,Original,6.25,1
4807,Original,6.25,1
5834,Original,6.25,1
5594,Card game,6.25,1
2316,Unknown,6.25,1
1466,Unknown,6.25,1
13892,Unknown,6.25,1
14175,Unknown,6.25,1
7904,Game,6.25,1
14346,Unknown,6.25,1
13357,Unknown,6.25,1
12383,Original,6.25,1
14063,Unknown,6.25,1
8431,Original,6.25,1
628,Unknown,6.25,1
14180,Unknown,6.25,1
7559,Original,6.25,1
6674,Unknown,6.25,1
3559,Original,6.25,1
12626,Unknown,6.25,1
7110,Game,6.25,1
2717,Unknown,6.25,1
2044,Original,6.25,1
9772,Original,6.25,1
8327,Visual novel,6.25,1
6387,Manga,6.25,1
11817,Unknown,6.25,1
9842,Manga,6.25,1
903,Unknown,6.25,1
6267,Original,6.25,1
11929,Other,6.25,1
8146,Light novel,6.25,1
8129,Unknown,6.25,1
8083,4-koma manga,6.25,1
2104,Original,6.25,1
13035,Unknown,6.25,1
6447,Original,6.25,1
10163,Unknown,6.25,1
8140,Unknown,6.25,1
4212,Web manga,6.25,1
13446,Original,6.25,1
12698,Original,6.25,1
3216,Unknown,6.26,1
1540,Manga,6.26,1
7770,Unknown,6.26,1
10183,Game,6.26,1
12542,Unknown,6.26,1
10053,Unknown,6.26,1
4022,Visual novel,6.26,1
6696,Manga,6.26,1
9955,Original,6.26,1
183,Manga,6.26,1
2829,Original,6.26,1
1403,Manga,6.26,1
8284,Novel,6.26,1
5290,Original,6.26,1
11293,Novel,6.26,1
4949,Unknown,6.26,1
5971,Unknown,6.26,1
3048,Manga,6.26,1
9941,Unknown,6.26,1
6662,Original,6.26,1
7220,Original,6.26,1
3571,Unknown,6.26,1
1076,Manga,6.26,1
1805,Unknown,6.26,1
12860,Manga,6.26,1
2385,Unknown,6.26,1
11494,Unknown,6.26,1
13616,Unknown,6.26,1
4721,Unknown,6.26,1
6712,Manga,6.26,1
2569,Game,6.26,1
3720,Unknown,6.26,1
9794,Manga,6.26,1
88,Unknown,6.26,1
13359,Unknown,6.26,1
10557,Manga,6.26,1
8257,Manga,6.26,1
6423,Novel,6.26,1
1837,Manga,6.26,1
12976,Unknown,6.26,1
8892,Manga,6.26,1
1728,Unknown,6.26,1
11028,Unknown,6.26,1
5980,Manga,6.26,1
9837,Visual novel,6.26,1
8343,Original,6.26,1
11736,Original,6.26,1
5561,Unknown,6.26,1
3723,Unknown,6.26,1
5483,Manga,6.26,1
4317,Other,6.27,1
3215,Original,6.27,1
9529,Unknown,6.27,1
1318,Visual novel,6.27,1
13301,Novel,6.27,1
10779,Other,6.27,1
9549,Unknown,6.27,1
2005,Unknown,6.27,1
10373,Unknown,6.27,1
2883,Unknown,6.27,1
6432,Unknown,6.27,1
623,Manga,6.27,1
8063,Unknown,6.27,1
9767,Unknown,6.27,1
10812,Visual novel,6.27,1
6833,Unknown,6.27,1
3239,Unknown,6.27,1
11904,Unknown,6.27,1
10652,Unknown,6.27,1
11651,Unknown,6.27,1
14130,Original,6.27,1
8286,Original,6.27,1
2639,Unknown,6.27,1
4996,Unknown,6.27,1
12411,Original,6.27,1
4125,Unknown,6.27,1
4241,Original,6.27,1
12127,Unknown,6.27,1
7296,Unknown,6.27,1
1232,Original,6.27,1
9825,Visual novel,6.27,1
11029,Unknown,6.27,1
5780,Unknown,6.27,1
9403,Original,6.27,1
10028,Unknown,6.27,1
8964,Unknown,6.27,1
4442,Unknown,6.27,1
3342,Manga,6.27,1
8958,Visual novel,6.27,1
4103,Unknown,6.27,1
3661,Unknown,6.27,1
12245,Other,6.27,1
3308,Game,6.27,1
2714,Visual novel,6.27,1
490,Original,6.27,1
5129,Visual novel,6.27,1
1205,Original,6.27,1
1342,Original,6.27,1
9377,4-koma manga,6.27,1
5062,Visual novel,6.27,1
5013,Unknown,6.27,1
2391,Manga,6.27,1
4062,Unknown,6.27,1
6335,Unknown,6.27,1
7201,Original,6.27,1
2681,Original,6.27,1
6049,Manga,6.28,1
6029,Unknown,6.28,1
3813,Original,6.28,1
2875,Other,6.28,1
13108,Visual novel,6.28,1
10131,Manga,6.28,1
7541,Unknown,6.28,1
13017,Unknown,6.28,1
7819,Unknown,6.28,1
11626,Unknown,6.28,1
2170,4-koma manga,6.28,1
2468,Manga,6.28,1
9209,Unknown,6.28,1
9258,Game,6.28,1
7684,Original,6.28,1
10458,Unknown,6.28,1
7867,Unknown,6.28,1
4874,Unknown,6.28,1
13594,Manga,6.28,1
8688,Original,6.28,1
3257,Game,6.28,1
8503,Visual novel,6.28,1
6287,Visual novel,6.28,1
419,Unknown,6.28,1
7048,Unknown,6.28,1
12759,Unknown,6.28,1
12794,Manga,6.28,1
10590,Original,6.28,1
10949,Card game,6.28,1
9126,Original,6.28,1
5629,Visual novel,6.28,1
6329,Unknown,6.28,1
1721,Original,6.28,1
2363,Manga,6.28,1
10834,Other,6.28,1
7839,Manga,6.28,1
4249,Unknown,6.28,1
4220,Manga,6.28,1
7112,Unknown,6.28,1
3488,Light novel,6.28,1
1328,Manga,6.28,1
171,Unknown,6.28,1
11307,Unknown,6.28,1
8839,Unknown,6.28,1
3118,Book,6.28,1
13545,Manga,6.28,1
11259,Unknown,6.28,1
10260,Other,6.28,1
151,Manga,6.28,1
949,Visual novel,6.28,1
9350,Unknown,6.28,1
4517,Unknown,6.28,1
1520,Unknown,6.28,1
8663,Original,6.29,1
9508,Visual novel,6.29,1
7825,Original,6.29,1
1130,Picture book,6.29,1
4325,Visual novel,6.29,1
59,Unknown,6.29,1
5597,Manga,6.29,1
4137,Game,6.29,1
319,Unknown,6.29,1
2241,Game,6.29,1
14011,Unknown,6.29,1
7813,Unknown,6.29,1
9487,Manga,6.29,1
12642,Unknown,6.29,1
10223,Visual novel,6.29,1
5309,Original,6.29,1
6523,Unknown,6.29,1
6019,Game,6.29,1
10370,Original,6.29,1
7547,Manga,6.29,1
8412,Game,6.29,1
4516,Original,6.29,1
8866,Visual novel,6.29,1
3554,Original,6.29,1
6651,Novel,6.29,1
7529,Novel,6.29,1
7207,Unknown,6.29,1
13156,Unknown,6.29,1
8844,Original,6.29,1
14196,Original,6.29,1
441,Book,6.29,1
11189,Unknown,6.29,1
7258,Original,6.29,1
1595,Original,6.29,1
8242,Manga,6.29,1
8751,Unknown,6.29,1
4284,Original,6.29,1
13329,Original,6.29,1
5489,Unknown,6.29,1
4204,Manga,6.29,1
5165,Visual novel,6.29,1
12087,Unknown,6.29,1
12750,Manga,6.29,1
4011,Other,6.29,1
8075,Other,6.29,1
6179,Game,6.29,1
14031,Unknown,6.29,1
2620,Unknown,6.29,1
1659,Original,6.3,1
5063,Unknown,6.3,1
4236,Visual novel,6.3,1
495,Visual novel,6.3,1
13638,Manga,6.3,1
265,Visual novel,6.3,1
10025,Unknown,6.3,1
9435,Novel,6.3,1
12152,Original,6.3,1
11067,Unknown,6.3,1
9434,Manga,6.3,1
1817,Manga,6.3,1
1613,Unknown,6.3,1
11960,Unknown,6.3,1
8878,Manga,6.3,1
2487,Light novel,6.3,1
2056,Unknown,6.3,1
9256,Unknown,6.3,1
6883,Novel,6.3,1
7033,Unknown,6.3,1
5517,Unknown,6.3,1
10749,Game,6.3,1
6151,Visual novel,6.3,1
1767,Unknown,6.3,1
5472,Unknown,6.3,1
2336,Manga,6.3,1
9316,Unknown,6.3,1
8657,Novel,6.3,1
7119,Original,6.3,1
39,Manga,6.3,1
721,Unknown,6.3,1
11279,Original,6.3,1
1559,Light novel,6.3,1
8176,Manga,6.3,1
8179,Manga,6.3,1
5560,Manga,6.3,1
10948,Unknown,6.3,1
5681,Unknown,6.3,1
11221,Visual novel,6.3,1
7762,Manga,6.3,1
13582,Unknown,6.3,1
10991,Original,6.3,1
4746,Unknown,6.3,1
1771,Manga,6.3,1
3697,Manga,6.3,1
6057,Picture book,6.3,1
8360,Manga,6.3,1
11727,Original,6.3,1
10444,Unknown,6.3,1
6649,Unknown,6.3,1
1312,Unknown,6.3,1
5957,Visual novel,6.3,1
12734,Manga,6.3,1
10226,Manga,6.3,1
1890,Manga,6.3,1
5927,Visual novel,6.3,1
6628,Manga,6.3,1
116,Unknown,6.3,1
3166,Original,6.3,1
5914,Unknown,6.3,1
10490,Unknown,6.3,1
7952,Light novel,6.3,1
6637,Manga,6.3,1
6690,Visual novel,6.3,1
3978,Unknown,6.3,1
7421,Unknown,6.31,1
1936,Unknown,6.31,1
1059,Original,6.31,1
11825,Original,6.31,1
12378,Novel,6.31,1
11263,Unknown,6.31,1
4932,Original,6.31,1
2916,4-koma manga,6.31,1
4980,Original,6.31,1
8594,Manga,6.31,1
8312,Card game,6.31,1
9702,Music,6.31,1
6496,Visual novel,6.31,1
2666,Unknown,6.31,1
12190,Original,6.31,1
13524,4-koma manga,6.31,1
5182,Unknown,6.31,1
5942,Original,6.31,1
1869,Original,6.31,1
3804,Web manga,6.31,1
3710,Unknown,6.31,1
8622,Unknown,6.31,1
9172,Unknown,6.31,1
1560,Card game,6.31,1
13449,Manga,6.31,1
8351,Unknown,6.31,1
12274,Unknown,6.31,1
1840,Manga,6.31,1
3892,Original,6.31,1
5975,Original,6.31,1
11246,Visual novel,6.31,1
11106,Manga,6.31,1
5530,Original,6.31,1
8381,Unknown,6.31,1
1640,Game,6.31,1
13181,Unknown,6.31,1
9030,Original,6.31,1
11196,Unknown,6.31,1
13717,Manga,6.31,1
10056,Original,6.31,1
5718,Game,6.31,1
6166,Unknown,6.31,1
13640,Manga,6.31,1
9663,Unknown,6.31,1
6184,Unknown,6.31,1
8186,Original,6.31,1
11769,Other,6.31,1
6338,Unknown,6.31,1
9103,Unknown,6.31,1
5330,Unknown,6.31,1
5501,Manga,6.31,1
2048,Visual novel,6.31,1
2461,Other,6.31,1
7873,Unknown,6.31,1
4144,Manga,6.31,1
4828,Manga,6.32,1
9732,Unknown,6.32,1
11410,Unknown,6.32,1
12902,Manga,6.32,1
7708,Game,6.32,1
7715,Unknown,6.32,1
10305,Unknown,6.32,1
6948,Unknown,6.32,1
1079,Unknown,6.32,1
3103,Music,6.32,1
9945,Manga,6.32,1
7291,Manga,6.32,1
5032,Original,6.32,1
572,Visual novel,6.32,1
12607,Unknown,6.32,1
2064,Original,6.32,1
7436,Visual novel,6.32,1
4620,Game,6.32,1
9582,Unknown,6.32,1
8675,Original,6.32,1
9130,Visual novel,6.32,1
12756,Manga,6.32,1
4194,Visual novel,6.32,1
5480,Visual novel,6.32,1
12590,Light novel,6.32,1
2804,Light novel,6.32,1
802,Unknown,6.32,1
1673,Novel,6.32,1
4609,Original,6.32,1
8637,Unknown,6.32,1
7585,Visual novel,6.32,1
2253,Game,6.32,1
510,Unknown,6.32,1
3282,Manga,6.32,1
2476,Manga,6.32,1
4233,Manga,6.32,1
2113,Manga,6.32,1
8231,Unknown,6.32,1
9430,Unknown,6.32,1
1535,Game,6.32,1
2967,Original,6.32,1
10415,Unknown,6.32,1
4483,Unknown,6.32,1
1359,Original,6.32,1
11144,Original,6.32,1
11451,Unknown,6.32,1
746,Unknown,6.32,1
5121,Manga,6.32,1
13764,Unknown,6.32,1
2000,Visual novel,6.32,1
12358,Manga,6.32,1
10509,Manga,6.32,1
923,Novel,6.32,1
13040,Manga,6.32,1
5092,Unknown,6.32,1
12850,Manga,6.32,1
9551,Visual novel,6.32,1
3143,Unknown,6.32,1
10237,Manga,6.33,1
14087,Other,6.33,1
4914,Manga,6.33,1
3015,Original,6.33,1
10712,Original,6.33,1
7997,Unknown,6.33,1
13490,Unknown,6.33,1
4464,Game,6.33,1
12973,Manga,6.33,1
8009,Unknown,6.33,1
2508,Original,6.33,1
7001,Manga,6.33,1
14166,Music,6.33,1
8705,Other,6.33,1
14039,Original,6.33,1
6727,Unknown,6.33,1
4379,Unknown,6.33,1
1357,Game,6.33,1
7604,Original,6.33,1
3195,Original,6.33,1
983,Original,6.33,1
11730,Game,6.33,1
10528,Unknown,6.33,1
14192,Unknown,6.33,1
14038,Unknown,6.33,1
1687,Original,6.33,1
8093,Game,6.33,1
8489,Other,6.33,1
3154,Unknown,6.33,1
10283,Visual novel,6.33,1
6344,Manga,6.33,1
10777,Unknown,6.33,1
3817,Book,6.33,1
9423,Unknown,6.33,1
10545,Visual novel,6.33,1
6258,Original,6.33,1
4239,Original,6.33,1
8536,Unknown,6.33,1
9853,Unknown,6.33,1
919,Unknown,6.33,1
4982,Novel,6.33,1
4747,Visual novel,6.33,1
3596,Manga,6.33,1
10181,Manga,6.33,1
5673,4-koma manga,6.33,1
4771,Original,6.33,1
6768,Unknown,6.33,1
11703,Unknown,6.33,1
2216,Novel,6.33,1
10315,Game,6.33,1
8882,Unknown,6.33,1
11455,Manga,6.33,1
10625,Manga,6.33,1
2492,Original,6.33,1
5464,Light novel,6.33,1
1218,Web manga,6.33,1
552,Light novel,6.33,1
3980,Unknown,6.33,1
3274,Visual novel,6.33,1
946,Light novel,6.33,1
5174,Original,6.33,1
6123,Unknown,6.33,1
999,Original,6.33,1
11628,Original,6.33,1
6763,Unknown,6.33,1
2387,Game,6.33,1
10636,Picture book,6.33,1
12199,Unknown,6.33,1
1592,Visual novel,6.33,1
13595,Unknown,6.33,1
11363,Unknown,6.33,1
2976,Visual novel,6.33,1
11754,Manga,6.33,1
1017,Manga,6.33,1
10673,Unknown,6.33,1
8931,Unknown,6.33,1
11764,Unknown,6.33,1
541,Unknown,6.33,1
14115,Unknown,6.33,1
6449,Unknown,6.33,1
1983,Manga,6.33,1
5199,Unknown,6.33,1
9655,Unknown,6.33,1
2256,Original,6.33,1
2651,Other,6.33,1
7760,Unknown,6.33,1
12204,Manga,6.33,1
6312,Unknown,6.34,1
2041,Manga,6.34,1
8717,Original,6.34,1
2110,Original,6.34,1
4602,Unknown,6.34,1
6683,Manga,6.34,1
6713,Unknown,6.34,1
2767,Unknown,6.34,1
2084,Visual novel,6.34,1
8731,Original,6.34,1
9088,Manga,6.34,1
11318,Game,6.34,1
8949,4-koma manga,6.34,1
5920,Unknown,6.34,1
7722,Unknown,6.34,1
2737,Manga,6.34,1
5287,Manga,6.34,1
2271,Unknown,6.34,1
13739,Manga,6.34,1
159,Manga,6.34,1
2446,Manga,6.34,1
7757,Original,6.34,1
13511,Unknown,6.34,1
13239,Unknown,6.34,1
7534,Unknown,6.34,1
12531,Manga,6.34,1
5157,Manga,6.34,1
1074,Unknown,6.34,1
907,Visual novel,6.34,1
4494,Unknown,6.34,1
8579,Visual novel,6.34,1
4942,Manga,6.34,1
8514,Game,6.34,1
3747,Unknown,6.34,1
7314,Game,6.34,1
9675,Original,6.34,1
12509,Unknown,6.34,1
1741,Manga,6.34,1
9935,Manga,6.34,1
11346,Unknown,6.34,1
2515,Manga,6.34,1
9919,Unknown,6.34,1
11594,4-koma manga,6.34,1
10692,Manga,6.34,1
3826,Original,6.34,1
4956,Unknown,6.34,1
13332,Other,6.34,1
4446,Game,6.34,1
5587,Light novel,6.34,1
8509,Visual novel,6.34,1
2130,Manga,6.34,1
10461,Original,6.34,1
4964,Unknown,6.34,1
1316,Game,6.34,1
12779,Unknown,6.35,1
9634,Visual novel,6.35,1
3808,Unknown,6.35,1
10372,Unknown,6.35,1
11805,Unknown,6.35,1
10118,Original,6.35,1
1939,Manga,6.35,1
421,Manga,6.35,1
13695,Novel,6.35,1
5751,Manga,6.35,1
2621,Unknown,6.35,1
13758,Unknown,6.35,1
788,Unknown,6.35,1
5515,Unknown,6.35,1
6061,Manga,6.35,1
9393,Unknown,6.35,1
12246,Novel,6.35,1
473,Manga,6.35,1
2445,Manga,6.35,1
3297,Manga,6.35,1
6144,Visual novel,6.35,1
8371,4-koma manga,6.35,1
7024,Original,6.35,1
8042,Manga,6.35,1
10607,Unknown,6.35,1
5660,Visual novel,6.35,1
942,Unknown,6.35,1
703,Game,6.35,1
3981,Unknown,6.35,1
1391,Visual novel,6.35,1
6159,Unknown,6.35,1
2747,Other,6.35,1
783,Original,6.35,1
8994,Unknown,6.35,1
5482,Unknown,6.35,1
9448,Unknown,6.35,1
3309,Manga,6.35,1
8722,Web manga,6.35,1
10788,Original,6.35,1
9660,Manga,6.35,1
651,Manga,6.35,1
9428,Original,6.35,1
7064,Unknown,6.35,1
6162,Manga,6.35,1
7381,Unknown,6.35,1
13886,Unknown,6.36,1
9329,Manga,6.36,1
12953,Unknown,6.36,1
8939,Novel,6.36,1
7339,Original,6.36,1
2237,Visual novel,6.36,1
5115,Web manga,6.36,1
12163,Unknown,6.36,1
5336,Unknown,6.36,1
604,Original,6.36,1
4112,Light novel,6.36,1
3158,Manga,6.36,1
10596,Music,6.36,1
8577,Visual novel,6.36,1
12459,Original,6.36,1
246,Manga,6.36,1
8404,Manga,6.36,1
2703,Visual novel,6.36,1
6785,Manga,6.36,1
3619,Manga,6.36,1
12745,Unknown,6.36,1
11588,Visual novel,6.36,1
11200,Unknown,6.36,1
1898,Game,6.36,1
9894,Other,6.36,1
448,Picture book,6.36,1
10434,Original,6.36,1
3615,Manga,6.36,1
10070,Manga,6.36,1
6160,Unknown,6.36,1
376,Manga,6.36,1
6500,Unknown,6.36,1
10754,Original,6.36,1
10046,Game,6.36,1
9235,Game,6.36,1
2628,Unknown,6.36,1
4465,Picture book,6.36,1
818,Original,6.36,1
8982,Unknown,6.36,1
9279,Manga,6.36,1
8873,Other,6.36,1
5201,Manga,6.36,1
6757,Visual novel,6.36,1
7304,Unknown,6.36,1
12695,Unknown,6.36,1
6228,Unknown,6.36,1
13071,Unknown,6.37,1
9007,Manga,6.37,1
3629,Game,6.37,1
1221,Unknown,6.37,1
10259,Manga,6.37,1
1600,Unknown,6.37,1
7333,Unknown,6.37,1
11734,Manga,6.37,1
3766,Manga,6.37,1
1071,Manga,6.37,1
10024,Novel,6.37,1
7463,Visual novel,6.37,1
7484,Manga,6.37,1
7976,Visual novel,6.37,1
3645,Unknown,6.37,1
513,Original,6.37,1
4458,Manga,6.37,1
6588,Original,6.37,1
8821,Original,6.37,1
9704,Visual novel,6.37,1
12824,Unknown,6.37,1
12131,Original,6.37,1
14141,Original,6.37,1
551,Unknown,6.37,1
8851,Unknown,6.37,1
1179,Manga,6.37,1
426,Visual novel,6.37,1
8036,Unknown,6.37,1
4955,Unknown,6.37,1
10470,Other,6.37,1
9291,4-koma manga,6.37,1
6993,Game,6.37,1
9521,Unknown,6.37,1
2583,Other,6.37,1
13220,Unknown,6.37,1
5557,Manga,6.37,1
7682,Unknown,6.37,1
1722,Unknown,6.37,1
12911,Manga,6.37,1
9248,Unknown,6.37,1
14111,Original,6.37,1
6148,Original,6.37,1
8152,Manga,6.37,1
9201,Game,6.37,1
11901,Original,6.37,1
3815,Unknown,6.37,1
9790,Unknown,6.37,1
2635,Manga,6.37,1
3155,Unknown,6.37,1
5836,Original,6.37,1
7214,Manga,6.37,1
5641,Visual novel,6.37,1
2260,Original,6.37,1
2158,Unknown,6.37,1
9327,Unknown,6.37,1
929,Manga,6.37,1
1049,Unknown,6.38,1
2478,Book,6.38,1
4618,Original,6.38,1
14244,Unknown,6.38,1
13725,Manga,6.38,1
11610,Visual novel,6.38,1
11325,Novel,6.38,1
4195,Visual novel,6.38,1
7405,Novel,6.38,1
5494,Unknown,6.38,1
7386,Light novel,6.38,1
6723,Novel,6.38,1
3014,Manga,6.38,1
9709,Unknown,6.38,1
10542,Unknown,6.38,1
8590,Unknown,6.38,1
6868,Visual novel,6.38,1
10706,Visual novel,6.38,1
3403,Game,6.38,1
9499,Manga,6.38,1
2106,Visual novel,6.38,1
13298,Visual novel,6.38,1
10627,Unknown,6.38,1
5797,Original,6.38,1
9189,Light novel,6.38,1
7660,Manga,6.38,1
298,Unknown,6.38,1
6547,Novel,6.38,1
2435,Unknown,6.38,1
4189,Unknown,6.38,1
12946,Manga,6.38,1
1657,Game,6.38,1
4658,Light novel,6.38,1
11344,Unknown,6.38,1
2337,Unknown,6.38,1
4289,Unknown,6.38,1
12670,Original,6.38,1
8827,Unknown,6.38,1
7204,Unknown,6.38,1
9577,Other,6.38,1
5405,Manga,6.38,1
10855,Visual novel,6.38,1
617,Other,6.38,1
440,Unknown,6.38,1
7564,Original,6.38,1
6202,Unknown,6.38,1
11709,Manga,6.38,1
2174,Manga,6.38,1
5351,Manga,6.38,1
12064,Unknown,6.38,1
8387,Game,6.38,1
2398,Light novel,6.38,1
2553,Unknown,6.38,1
9079,Unknown,6.38,1
9951,Unknown,6.38,1
5947,Unknown,6.38,1
13455,Original,6.38,1
5254,Manga,6.38,1
4950,Manga,6.38,1
11004,Original,6.38,1
8301,Unknown,6.38,1
11006,Unknown,6.38,1
3163,Visual novel,6.38,1
8196,Unknown,6.38,1
2083,Original,6.38,1
6610,Unknown,6.38,1
8441,Original,6.38,1
8720,Visual novel,6.38,1
5355,Novel,6.39,1
10786,Game,6.39,1
10759,Visual novel,6.39,1
12851,Manga,6.39,1
6113,Manga,6.39,1
3106,Original,6.39,1
1984,Original,6.39,1
13767,Visual novel,6.39,1
12892,Novel,6.39,1
7746,Manga,6.39,1
5288,Game,6.39,1
1352,Unknown,6.39,1
10486,Unknown,6.39,1
4372,Unknown,6.39,1
240,Unknown,6.39,1
13484,Original,6.39,1
11262,Unknown,6.39,1
9169,Unknown,6.39,1
11100,Manga,6.39,1
6067,Game,6.39,1
4407,Game,6.39,1
11333,Original,6.39,1
7565,Manga,6.39,1
2033,4-koma manga,6.39,1
6219,Manga,6.39,1
5255,Unknown,6.39,1
12026,Manga,6.39,1
12852,Unknown,6.39,1
7124,Manga,6.39,1
9145,Original,6.39,1
5081,Visual novel,6.39,1
12409,Light novel,6.39,1
842,Unknown,6.39,1
1238,Unknown,6.39,1
4290,Original,6.39,1
1933,Unknown,6.39,1
6134,Original,6.39,1
13691,Original,6.39,1
5708,Manga,6.39,1
58,Unknown,6.39,1
2715,Original,6.39,1
10265,Unknown,6.39,1
12106,Light novel,6.39,1
4724,Unknown,6.39,1
10026,Manga,6.39,1
924,Unknown,6.39,1
9531,Original,6.39,1
9407,Web manga,6.39,1
4700,Original,6.4,1
4731,Unknown,6.4,1
7791,Original,6.4,1
11836,Manga,6.4,1
11972,Manga,6.4,1
338,Original,6.4,1
4750,Original,6.4,1
4136,Unknown,6.4,1
11646,Unknown,6.4,1
7622,Original,6.4,1
12680,Unknown,6.4,1
2032,Game,6.4,1
3844,Manga,6.4,1
14059,Unknown,6.4,1
14436,Unknown,6.4,1
4849,Unknown,6.4,1
4664,Original,6.4,1
8670,Unknown,6.4,1
13125,Unknown,6.4,1
2291,Novel,6.4,1
11802,Manga,6.4,1
1791,Unknown,6.4,1
12371,Unknown,6.4,1
1942,Manga,6.4,1
1856,Game,6.4,1
8527,Original,6.4,1
13934,Unknown,6.4,1
8755,Unknown,6.4,1
2124,Original,6.4,1
1044,Book,6.4,1
9877,Game,6.4,1
3176,Unknown,6.4,1
10600,Original,6.4,1
6175,Visual novel,6.4,1
6460,Original,6.4,1
1183,Unknown,6.4,1
11005,Manga,6.4,1
10079,Original,6.4,1
2690,Unknown,6.4,1
13218,Unknown,6.4,1
6899,Original,6.4,1
6039,Visual novel,6.4,1
8999,Game,6.4,1
12995,Unknown,6.4,1
6020,Original,6.4,1
1200,Unknown,6.4,1
6878,Original,6.4,1
10732,Original,6.4,1
2933,Manga,6.4,1
13508,Visual novel,6.4,1
10290,Unknown,6.4,1
10976,Manga,6.4,1
10063,Book,6.4,1
3334,Music,6.4,1
6938,Unknown,6.4,1
8935,Unknown,6.4,1
10634,Visual novel,6.4,1
12224,Unknown,6.4,1
3251,Visual novel,6.4,1
8930,Unknown,6.4,1
1032,Original,6.4,1
3668,Unknown,6.4,1
6945,Web manga,6.4,1
6771,Unknown,6.4,1
14187,Unknown,6.4,1
7508,Unknown,6.41,1
2021,Visual novel,6.41,1
8819,Visual novel,6.41,1
764,Manga,6.41,1
13088,Manga,6.41,1
12485,Manga,6.41,1
11895,Original,6.41,1
10670,Unknown,6.41,1
722,Original,6.41,1
11457,Unknown,6.41,1
5237,Visual novel,6.41,1
4763,Unknown,6.41,1
3091,Unknown,6.41,1
4105,Manga,6.41,1
1798,Original,6.41,1
11448,Original,6.41,1
12979,Manga,6.41,1
13096,Unknown,6.41,1
353,Unknown,6.41,1
3530,Unknown,6.41,1
4101,Unknown,6.41,1
5654,Manga,6.41,1
12589,Unknown,6.41,1
10323,Visual novel,6.41,1
616,Manga,6.41,1
11174,Manga,6.41,1
8188,Original,6.41,1
3806,Original,6.41,1
4668,Visual novel,6.41,1
910,Original,6.41,1
6717,Unknown,6.41,1
3714,Game,6.41,1
10477,Original,6.41,1
13026,Manga,6.41,1
10853,Unknown,6.41,1
13671,Original,6.41,1
91,Unknown,6.41,1
7566,Visual novel,6.41,1
5126,Visual novel,6.41,1
9810,Unknown,6.41,1
8753,Unknown,6.41,1
8501,Original,6.41,1
11132,Original,6.41,1
83,Manga,6.41,1
4732,Original,6.41,1
12282,Visual novel,6.41,1
10389,Unknown,6.41,1
9438,Unknown,6.41,1
1510,Unknown,6.41,1
3721,Manga,6.41,1
3311,Unknown,6.41,1
8235,Manga,6.41,1
5206,Visual novel,6.41,1
6458,Unknown,6.42,1
10748,Unknown,6.42,1
5533,Unknown,6.42,1
5502,Visual novel,6.42,1
4179,Visual novel,6.42,1
346,Unknown,6.42,1
11326,Game,6.42,1
7510,Unknown,6.42,1
6060,Unknown,6.42,1
5358,Manga,6.42,1
12231,4-koma manga,6.42,1
